,Topic,Type,Word,Score,Lambda
2009,Topic 13,Relevance,questions,0.9107404574784705,0.25
2010,Topic 13,Relevance,file,0.9102210492409242,0.25
2011,Topic 13,Relevance,python,0.9086463745087641,0.25
2012,Topic 13,Relevance,science,0.907236347660821,0.25
2013,Topic 13,Relevance,xml,0.9070777761989949,0.25
2014,Topic 13,Relevance,flows,0.9069608889139703,0.25
2015,Topic 13,Relevance,students,0.9066892551920964,0.25
2016,Topic 13,Relevance,environment,0.9064244055311662,0.25
2017,Topic 13,Relevance,tools,0.9051063190455578,0.25
2018,Topic 13,Relevance,video,0.9047449561925651,0.25
2019,Topic 13,Relevance,ipv,0.9047449561925651,0.25
2020,Topic 13,Relevance,workshop,0.9032101247079123,0.25
2021,Topic 13,Relevance,access,0.9015850549832869,0.25
2022,Topic 13,Relevance,editor,0.9011764544582019,0.25
2023,Topic 13,Relevance,files,0.9011332495095159,0.25
2024,Topic 13,Relevance,view,0.9009766712582553,0.25
2025,Topic 13,Relevance,user,0.9002963195554035,0.5
2026,Topic 13,Relevance,software,0.89945894455099,0.5
2027,Topic 13,Relevance,flow,0.8942340085034872,0.5
2028,Topic 13,Relevance,work,0.8916338279329721,0.5
2029,Topic 13,Relevance,visualization,0.8900496792722418,0.5
2030,Topic 13,Relevance,tools,0.889126603172052,0.5
2031,Topic 13,Relevance,field,0.8874282211939617,0.5
2032,Topic 13,Relevance,file,0.8816931262516322,0.5
2033,Topic 13,Relevance,environment,0.8792930977566564,0.5
2034,Topic 13,Relevance,science,0.8787661946255348,0.5
2035,Topic 13,Relevance,access,0.8775576577846143,0.5
2036,Topic 13,Relevance,view,0.8756225822530788,0.5
2037,Topic 13,Relevance,questions,0.8743762045211326,0.5
2038,Topic 13,Relevance,application,0.8742841495256471,0.5
2039,Topic 13,Relevance,tool,0.8700336813683607,0.5
2040,Topic 13,Relevance,visual,0.8699055493690103,0.5
2041,Topic 13,Relevance,community,0.8693485435722603,0.5
2042,Topic 13,Relevance,provide,0.8687359236732555,0.5
2043,Topic 13,Relevance,time,0.8685746600873908,0.5
2044,Topic 13,Relevance,files,0.8675355503683428,0.5
2045,Topic 13,Relevance,computer,0.866628235409692,0.5
2046,Topic 13,Relevance,open,0.8660680784024436,0.5
2047,Topic 13,Relevance,python,0.8659766512289557,0.5
2048,Topic 13,Relevance,computational,0.8649625499190597,0.5
2049,Topic 13,Relevance,xml,0.8643251522652525,0.5
2050,Topic 13,Relevance,user,0.8808794934348454,0.75
2051,Topic 13,Relevance,time,0.8734712833962867,0.75
2052,Topic 13,Relevance,software,0.8706042716609713,0.75
2053,Topic 13,Relevance,tools,0.8669092895867674,0.75
2054,Topic 13,Relevance,work,0.8658259862820256,0.75
2055,Topic 13,Relevance,use,0.8656430709331313,0.75
2056,Topic 13,Relevance,flow,0.8636905493872373,0.75
2057,Topic 13,Relevance,visualization,0.8573862274930311,0.75
2058,Topic 13,Relevance,new,0.8552617260718717,0.75
2059,Topic 13,Relevance,provide,0.853460904399019,0.75
2060,Topic 13,Relevance,available,0.8524779418497173,0.75
2061,Topic 13,Relevance,field,0.8503822312595187,0.75
2062,Topic 13,Relevance,application,0.848115504108248,0.75
2063,Topic 13,Relevance,access,0.8472529509797897,0.75
2064,Topic 13,Relevance,computational,0.8467997541191856,0.75
2065,Topic 13,Relevance,file,0.8467941023063322,0.75
2066,Topic 13,Relevance,environment,0.8458273231472265,0.75
2067,Topic 13,Relevance,developed,0.8451557138748799,0.75
2068,Topic 13,Relevance,view,0.8439848281152972,0.75
2069,Topic 13,Relevance,science,0.8439455584876173,0.75
2070,Topic 13,Relevance,tool,0.8427268028938915,0.75
2071,Topic 13,Relevance,molecular,0.8403430600752336,0.75
2072,Topic 13,Relevance,development,0.8377422036839096,0.75
2073,Topic 13,Relevance,would,0.8363533485075841,0.75
2074,Topic 13,Relevance,need,0.8361622129983084,0.75
2075,Topic 13,Saliency,user,0.11065914,
2076,Topic 13,Saliency,software,0.0951795,
2077,Topic 13,Saliency,tools,0.08627329,
2078,Topic 13,Saliency,work,0.08616269,
2079,Topic 13,Saliency,flow,0.08448494,
2080,Topic 13,Saliency,visualization,0.07602845,
2081,Topic 13,Saliency,time,0.06946857,
2082,Topic 13,Saliency,field,0.068150945,
2083,Topic 13,Saliency,file,0.06357784,
2084,Topic 13,Saliency,access,0.062818766,
2085,Topic 13,Saliency,provide,0.062799215,
2086,Topic 13,Saliency,application,0.062299144,
2087,Topic 13,Saliency,environment,0.062155053,
2088,Topic 13,Saliency,science,0.060472973,
2089,Topic 13,Saliency,view,0.059659928,
2090,Topic 13,Saliency,use,0.059590485,
2091,Topic 13,Saliency,tool,0.056875277,
2092,Topic 13,Saliency,computational,0.056815457,
2093,Topic 13,Saliency,new,0.05677351,
2094,Topic 13,Saliency,available,0.05615871,
2095,Topic 13,Saliency,developed,0.055411182,
2096,Topic 13,Saliency,community,0.051045503,
2097,Topic 13,Saliency,questions,0.05033764,
2098,Topic 13,Saliency,development,0.04982707,
2099,Topic 13,Saliency,open,0.049752988,
